word,tf,pmi,info_ent
回复,9.718840855199507e-05,6.809120948366247,4.20178144759325
更新,9.709092770088976e-05,5.5867727826341165,4.09770078145295
希望,9.66035234453632e-05,8.50223777577341,4.334837332134914
伙伴,9.621360004094196e-05,8.917101749959519,0.4537221207689623
控制,9.601863833873133e-05,7.427170631727088,4.607502541216203
队伍,9.543375323209947e-05,7.286180347145577,4.0067435398920175
以及,9.514131067878354e-05,5.795540872503223,5.6534384283452495
赛季,9.494634897657291e-05,6.326876165234943,3.159180410305757
角色,9.465390642325699e-05,7.461543064172529,4.090482647519113
同时,9.377657876330919e-05,5.231841357473288,4.585174524017094
增加,9.143703833678172e-05,6.670651459561948,4.329363660863318
小伙,9.143703833678172e-05,6.722866299413951,0.1489456221819186
网友,9.065719152793923e-05,6.369220425176545,4.14049882955005
发现,9.065719152793923e-05,5.130305195822409,4.317426455206886
　　,9.016978727241268e-05,7.876291656323969,0.88089625063082
位置,8.95849021657808e-05,6.710887418892247,3.490643200077087
团战,8.938994046357019e-05,5.632577580490033,4.198066269322353
小伙伴,8.929245961246488e-05,6.826439098720535,2.9683526706593404
各种,8.841513195251708e-05,6.869685753356182,4.6694994203937155
敌方,8.831765110141176e-05,6.062944215524721,4.379533093405081
头号,8.802520854809584e-05,5.977434320070563,0.2046770746832682
官方,8.792772769699052e-05,6.78420669118167,4.735558890146029
一般,8.744032344146396e-05,5.299843363907646,4.186280195432704
款游戏,8.724536173925335e-05,5.2665540053693585,1.3787796585759398
优势,8.695291918593741e-05,7.578993460098394,3.661809397216439
LO,8.607559152598961e-05,5.206188091167862,1.2592734876321825
号玩家,8.59781106748843e-05,5.3960617442444585,0.10016201445926248
活动,8.539322556825243e-05,6.16968747957334,4.72577539047355
百里,8.529574471714712e-05,6.308747080191621,1.2462967086983145
粉丝,8.500330216383119e-05,8.652285530435618,4.1802119666056825
头号玩家,8.471085961051526e-05,6.510049639422842,0.9545363180832549
欢迎,8.461337875940994e-05,7.804860058131355,3.329394682348892
并且,8.412597450388339e-05,6.863988301370381,5.123877564907312
毕竟,8.295620429061966e-05,8.707122108504455,4.897576173219577
拥有,8.276124258840904e-05,5.840050177645299,4.6013613304614
腾讯,8.266376173730373e-05,8.787370665057779,4.463565370429913
里面,8.256628088619842e-05,5.202528902380317,4.323373347479906
部分,8.227383833288249e-05,5.814408285139343,2.521252060167884
OL,8.207887663067186e-05,5.158642904806229,0.9390367087117133
击杀,8.139651067293469e-05,5.778975163630636,4.793948205144659
手机,8.081162556630282e-05,5.074616329038825,4.527754171989591
通过,8.06166638640922e-05,6.015636699677762,4.217944862590804
除了,7.964185535303908e-05,5.03719780516599,4.761997446862904
召唤,7.954437450193377e-05,9.141697043165962,3.140598500562442
完全,7.934941279972316e-05,6.31076883094264,3.927313837888917
无法,7.925193194861785e-05,5.34464728504382,4.765585330887826
法师,7.856956599088067e-05,6.113764522612277,4.379230368222634
配合,7.837460428867004e-05,6.520768675226487,4.887864985745092
进入,7.827712343756473e-05,6.311828288796315,4.59710158960348
特别,7.817964258645942e-05,6.484496517365045,3.924103602771104
成功,7.808216173535412e-05,6.476299256622642,4.491784785101501
容易,7.700987237319569e-05,7.450090915902573,3.0836107443077365
刺激,7.691239152209038e-05,8.218452364926586,1.375191710243632
NF,7.691239152209038e-05,5.438014746931616,0.5530274538862251
防御,7.671742981987975e-05,8.551641746342973,4.153242913225496
公司,7.671742981987975e-05,7.832620662448424,3.9107498337642723
如何,7.661994896877444e-05,6.388158403442566,4.359374822003238
战斗,7.642498726656383e-05,5.8488937053700685,3.974770421656321
系统,7.545017875551071e-05,7.735582883435502,4.862783035983326
不错,7.496277449998416e-05,5.026835134309149,2.628023667618924
守约,7.457285109556291e-05,8.138283374096602,1.3908880293491346
铭文,7.35005617334045e-05,8.041278055409455,4.027556033033816
坦克,7.35005617334045e-05,7.96788984114511,4.487410930212102
《头,7.272071492456201e-05,5.401396488010216,0.11182185866708841
最近,7.252575322235138e-05,5.771517144181483,4.072375932687626
故事,7.213582981793014e-05,7.8322228877085776,3.672452203601334
重要,7.203834896682483e-05,5.252378752616911,2.85891528977102
现实,7.164842556240358e-05,5.066507197056271,3.501223314810739
哈哈,7.155094471129828e-05,7.970416749515389,2.687325025627701
由于,7.125850215798234e-05,6.405402768583762,4.348444207608311
造成,7.116102130687703e-05,6.206435069872031,4.0774099022937165
甚至,7.038117449803454e-05,8.466981493075911,4.329283819701658
实力,6.979628939140268e-05,5.057463407958731,3.861426382463815
DNF,6.979628939140268e-05,7.099107772615933,3.03106267975965
肯定,6.969880854029736e-05,7.3166969290277155,3.268145820769856
最终,6.91139234336655e-05,6.020653443295625,4.769818239818896
原因,6.862651917813895e-05,6.540814227282478,2.853873499220463
认为,6.862651917813895e-05,5.739197254532153,3.308713695924429
系列,6.833407662482301e-05,7.8235463447117315,4.278100727577275
超玩会,6.82365957737177e-05,6.764458448408257,0.5341443059876635
头条,6.81391149226124e-05,6.623180902389784,1.3045135864415447
特效,6.774919151819115e-05,6.32162487431816,3.903802608854183
LGD,6.765171066708583e-05,6.817007702856838,4.558811441136745
国服,6.716430641155928e-05,6.364657440339637,4.027256741450743
LOL,6.677438300713803e-05,6.796796239725468,3.5260522697768075
激战,6.657942130492741e-05,6.157295569432578,0.44770349282914634
强势,6.657942130492741e-05,6.19772668166726,3.8921712333205516
相信,6.638445960271679e-05,6.6094031360707195,4.026099255271376
状态,6.589705534719023e-05,8.613961931749714,4.073663265188536
首先,6.589705534719023e-05,7.214823254179993,2.5990785918696435
魔法,6.579957449608493e-05,5.743087176071979,3.33740519708206
表现,6.570209364497962e-05,5.921706684321885,3.4512757444843802
行动,6.531217024055837e-05,5.208646795255578,1.3147440840137203
荒野,6.492224683613713e-05,7.459302773801745,1.2316447837764706
评论,6.492224683613713e-05,7.853814016298155,3.800913860092789
第三,6.47272851339265e-05,5.44064062623491,3.6216903633702184
内容,6.433736172950525e-05,6.8680841762173666,3.9089414080238667
提升,6.433736172950525e-05,7.348136399160204,4.234376408592149
暴击,6.433736172950525e-05,6.2840507806086,3.8488464873130543
哪些,6.414240002729464e-05,6.4433319547316055,2.276894162090176
曾经,6.38499574739787e-05,6.970459743733274,4.019296128175522
简单,6.346003406955746e-05,7.183618501018407,4.044208818259014
胜利,6.307011066513621e-05,6.920664736057069,3.716557198799629
消耗,6.307011066513621e-05,8.151998772045891,4.151294750248717
LPL,6.307011066513621e-05,6.247876577115332,4.054025180936517
战士,6.248522555850435e-05,5.816505232430624,4.398677579654823
G超玩会,6.248522555850435e-05,6.702851385765451,0.12575990844323745
EDG,6.229026385629374e-05,6.5724646036113885,3.4338285082307407
等级,6.19978213029778e-05,5.808433639609966,4.51568850968846
激战场,6.19978213029778e-05,7.3615292404521995,0.4166370736333771
电竞,6.170537874966186e-05,6.857238625602333,4.246086946516594
AG超玩会,6.141293619634592e-05,6.766825313418522,4.466677702410673
彩蛋,6.131545534524062e-05,8.676644070628162,3.2749204912046563
调整,6.121797449413531e-05,8.015898741090263,4.097174168096721
节奏,6.121797449413531e-05,8.377263153244433,3.799815594393781
拿下,6.092553194081937e-05,5.406443758646852,3.7335168510341377
距离,6.0730570238608757e-05,8.398072171242381,3.5776370998100666
设计,6.0048204280871575e-05,7.77990092101915,3.993152456074377
法术,5.965828087645033e-05,6.171927810946708,3.493695048716863
里守,5.946331917423971e-05,6.31460150058714,0.10245168054601364
金币,5.887843406760785e-05,7.317117310950744,4.154115500779873
条号,5.878095321650253e-05,6.537135469175241,0.4374544633993698
平台,5.878095321650253e-05,7.525844931346367,4.204282369030933
这款游戏,5.8683472365397225e-05,5.6446232290499765,4.204564975751815
况下,5.858599151429191e-05,5.956828234677123,0.0846529757715728
百里守,5.858599151429191e-05,8.34094897633797,0.09378151136068015
里守约,5.84885106631866e-05,7.079373893404788,0.07929771906779498
结束,5.8196068109870665e-05,8.37790015357332,3.778463685897102
强化,5.780614470544942e-05,6.046219967975002,4.510312185406946
百里守约,5.780614470544942e-05,8.344077742751699,4.0719892478869575
方式,5.770866385434411e-05,5.545078295561699,3.8364307859673885
刺激战场,5.770866385434411e-05,7.4294528522042285,3.0295097160456206
情况下,5.76111830032388e-05,6.101048104873147,1.0973444570872537
表示,5.7416221301028176e-05,7.472319948667554,4.192416714948464
全部,5.6343931938869756e-05,5.83837050361613,4.994666472657919
技术,5.6148970236659134e-05,5.930878488312954,4.324197920334672
适合,5.6148970236659134e-05,7.126714995808218,3.9070455078761825
东西,5.595400853444851e-05,7.682375900885273,2.823365015452148
十分,5.595400853444851e-05,5.920470008950264,4.359034755968282
OM,5.546660427892196e-05,5.065280320551449,1.618500068891798
任务,5.546660427892196e-05,8.081119483444775,4.44747465455248
影响,5.5271642576711336e-05,7.379710940699891,3.8711677506425533
头条号,5.488171917229009e-05,7.472133763954354,3.7183331232172048
开启,5.458927661897416e-05,6.852946067679106,4.261014069819002
遇到,5.439431491676354e-05,6.034793871665611,4.0534603251049255
购买,5.439431491676354e-05,8.337705207624516,4.707566478738397
介绍,5.4199353214552917e-05,9.660816085508195,3.593775750198916
子弹,5.41018723634476e-05,6.148287464212944,4.005977881515988
经典,5.361446810792105e-05,6.6685262545586905,3.8613234669729337
那些,5.341950640571043e-05,5.1895962235136155,4.423019636758492
加入,5.31270638523945e-05,5.581901564291479,4.045282491790742
FP,5.302958300128918e-05,5.1585055132281905,1.1998823619505812
WE,5.302958300128918e-05,5.287469316231597,4.335015212048487
厉害,5.2932102150183874e-05,7.541918131750655,3.3849611792774525
价格,5.283462129907856e-05,7.0799601651446356,3.9981368470013106
愚人,5.283462129907856e-05,6.176677459419374,0.3475581827173026
完美,5.263965959686794e-05,6.60193065998623,3.966055376948322
视频,5.2444697894657315e-05,8.120796501802642,3.961008992680899
移动,5.234721704355201e-05,6.209234471581917,3.6327359778942125
任何,5.22497361924467e-05,7.481597468597882,3.755729542037811
KP,5.205477449023608e-05,5.199947026235995,0.3793596599441428
咬金,5.195729363913076e-05,7.8502372954698885,0.10258859227167116
野行动,5.176233193692014e-05,7.235052793983667,0.12501790154918158
建议,5.166485108581483e-05,8.655407168661357,4.208101087017476
外挂,5.166485108581483e-05,7.274548748661323,4.215706009531336
步枪,5.166485108581483e-05,6.854177612227366,3.6214763374680934
真实,5.146988938360421e-05,5.32321746317536,3.018922431448499
《绝地求生,5.127492768139359e-05,6.048530655464435,1.035131974260663
经济,5.117744683028827e-05,7.259705870047424,4.335524126580565
各位,5.1079965979182965e-05,5.948327395230745,3.536100635596355
程咬金,5.1079965979182965e-05,7.984906252205057,4.504696774632598
荒野行动,5.069004257476172e-05,7.23485548279638,3.1715571815147214
李白,5.059256172365641e-05,7.705426529436864,4.363366809337977
根据,5.04950808725511e-05,8.051588997120986,4.060863089836568
生命,5.04950808725511e-05,5.882577151327743,2.994697560306231
攻击力,5.039760002144579e-05,5.630892175089372,3.215703146257383
变成,5.010515746812985e-05,5.691075139780007,3.3686585693113096
数据,5.010515746812985e-05,6.968797899366624,4.20434622422449
确实,5.010515746812985e-05,6.4038335416252075,3.8134579771341177
二技能,5.010515746812985e-05,5.478398792504283,3.968379782931294
竞技,5.0007676617024545e-05,5.997678355185141,3.2670014878779705
完成,4.991019576591923e-05,5.4258952919309085,4.461335739579392
愚人节,4.991019576591923e-05,8.351672306728371,3.6057039383584852
段位,4.971523406370861e-05,6.112661304772497,3.743236789018182
等等,4.942279151039268e-05,5.7532593964618135,4.154286105270532
拿到,4.942279151039268e-05,5.028613490584959,4.01547157046704
许多,4.942279151039268e-05,5.791418893168893,3.6994633929750416
经常,4.9227829808182056e-05,5.098686528958225,4.166245343701716
邀请,4.9227829808182056e-05,8.512491328784357,3.005165053389871
范围,4.913034895707674e-05,9.024243962668667,3.882520367871731
决赛,4.913034895707674e-05,5.709009480436317,2.82886593192416
利用,4.913034895707674e-05,5.3538354547212315,4.608407324862622
结果,4.903286810597143e-05,6.007681688067494,4.635764232414231
未来,4.8935387254866126e-05,5.729907843734246,3.7007143739931436
记得,4.883790640376081e-05,5.97520290571858,3.4284362828458876
几乎,4.883790640376081e-05,7.418894393677816,3.599905625573883
KPL,4.87404255526555e-05,6.739016083713662,3.3560939602556035
如今,4.8447982999339566e-05,5.508458904337199,4.128814207464991
超级,4.835050214823426e-05,5.976416218883983,3.9739454278031863
技巧,4.8155540446023636e-05,6.845381909613014,3.5930232834034688
KT,4.8155540446023636e-05,5.261779079201717,1.368741126518629
普通,4.78630978927077e-05,7.504166611167311,3.4957457887354026
刺客,4.776561704160239e-05,7.99402582628838,4.306116670925113
制作,4.766813619049708e-05,5.390110621548693,4.059153600852057
生活,4.7473174488286454e-05,5.622833233091749,3.739159441699899
因此,4.7375693637181146e-05,6.102324736515489,4.7952866191827255
事情,4.7375693637181146e-05,5.979104169925585,2.1427206883616963
提供,4.7180731934970524e-05,7.894072529250625,3.708263219101769
导致,4.69857702327599e-05,8.247424635821268,4.327332442717253
关羽,4.69857702327599e-05,7.372453394425418,4.406812692962912
工作,4.679080853054928e-05,6.264841593810818,3.220490964626662
猴子,4.679080853054928e-05,7.069701529137597,4.381017825354077
排位,4.669332767944397e-05,5.872727043123786,3.5642327485534198
升级,4.659584682833866e-05,6.503839198006468,4.741516493735527
注意,4.6400885126128034e-05,6.410160306637231,3.674112180486699
观众,4.620592342391741e-05,7.776302422741528,4.10871684104075
发育,4.620592342391741e-05,6.862442255304749,4.261534165836915
木兰,4.620592342391741e-05,8.708692262068979,0.670026260919362
传说,4.6108442572812104e-05,5.671056314413199,3.293548658984694
冠军,4.601096172170679e-05,8.158483258822192,3.5863770679781446
支持,4.581600001949617e-05,7.452262433309895,3.7093857320260946
道具,4.571851916839086e-05,6.414834314988356,4.137006229250865
电脑,4.5621038317285545e-05,7.063171350944949,4.23900324537052
场比赛,4.552355746618024e-05,5.6428521011498045,2.491077023333175
经验,4.523111491286431e-05,5.894745425106661,4.004395711588869
解说,4.513363406175899e-05,5.101082417238872,4.2913652935427615
达到,4.5036153210653684e-05,5.3329983276553765,3.72613548760111
阵容,4.5036153210653684e-05,7.506857450677414,3.955622604085736
资质,4.5036153210653684e-05,7.422802863892087,2.505354922968923
持续,4.5036153210653684e-05,7.466563557412167,3.781680657160703
魔兽,4.484119150844306e-05,7.024756416038882,2.5840121727415233
随着,4.464622980623244e-05,6.2999203094782965,3.7586579748689344
狙击,4.464622980623244e-05,6.936763812770062,2.036845460481028
团队,4.445126810402182e-05,5.389495799856946,4.394850283069425
国内,4.43537872529165e-05,5.901249048151711,4.1634510403972005
给大家,4.43537872529165e-05,5.737074230209824,3.4190343383570068
峡谷,4.4256306401811195e-05,9.462929324586446,2.5625619328753806
爆发,4.415882555070588e-05,5.6540635435998565,4.021237595054675
继续,4.415882555070588e-05,8.489403122357473,4.556187156803721
史诗,4.415882555070588e-05,8.85015079370769,3.92140816600752
帮助,4.406134469960057e-05,7.778173330896665,4.01524198895104
JC,4.386638299738995e-05,6.352208368986983,4.105850195528857
分享,4.376890214628464e-05,6.658776420520265,3.9155004952025125
属于,4.376890214628464e-05,5.649444520147772,4.591183384471115
貂蝉,4.376890214628464e-05,9.983954321253513,4.38016451909646
同样,4.357394044407402e-05,5.468907850347493,3.5794146401297575
另外,4.357394044407402e-05,7.29383022482917,4.185730864681283
季赛,4.3476459592968705e-05,5.545783813612471,0.728328543013169
排名,4.3476459592968705e-05,6.250306745645567,3.929289104432558
生存,4.328149789075808e-05,5.832995534801999,4.027987187045793
准备,4.308653618854746e-05,6.7816859184185425,4.043862233782588
每天,4.289157448633684e-05,5.344850542184421,3.654999225247221
搭配,4.2696612784126216e-05,7.808163065509275,4.1724737887355055
发挥,4.2696612784126216e-05,6.975317993540666,4.0839320636876915
伯格,4.230668937970497e-05,8.20958756815737,0.10316226480144884
值得,4.2111727677494355e-05,5.510609062385563,3.4908906629665477
在游戏中,4.2111727677494355e-05,5.011408534885098,4.454262958722072
奖励,4.201424682638904e-05,9.059865889958337,4.310048255667891
唯一,4.191676597528373e-05,5.267381802008141,2.778570111484209
正式,4.191676597528373e-05,6.072880958742453,3.3297546073610294
碎片,4.172180427307311e-05,8.219210350748742,3.3266892057281
虚拟,4.1624323421967796e-05,8.917698974073247,2.665588256525778
受到,4.1624323421967796e-05,5.123282786759451,4.0525684090624505
尔伯格,4.1624323421967796e-05,8.419257409506978,0.10458469247068992
针对,4.152684257086249e-05,6.624744543042327,4.389245545833754
明显,4.152684257086249e-05,7.0824617238665075,3.7829884689326674
目标,4.1429361719757174e-05,7.030879739843514,3.7517138146725566
花木兰,4.1429361719757174e-05,8.464564069137978,4.517385022677761
天美,4.1331880868651866e-05,5.400009361469792,4.311587916735628
无论,4.123440001754655e-05,6.018522848933168,2.3656775965695473
绿洲,4.1136919166441243e-05,8.888755211718005,3.3968649244397624
提高,4.0844476613125306e-05,5.534256725118305,4.2918725238165685
减少,4.0844476613125306e-05,6.9507177415482,4.05037086425573
梦泪,4.074699576202e-05,8.093300974659119,4.169477128221446
相当,4.074699576202e-05,5.58345215093112,3.674476932188668
QQ,4.074699576202e-05,6.047932455111861,3.399766696452123
都知道,4.074699576202e-05,5.02998349756915,2.249364596835799
很难,4.0649514910914684e-05,5.373737285355818,4.371594255848672
根本,4.0649514910914684e-05,6.293172557198579,2.742772264950867
斯皮尔伯格,4.0649514910914684e-05,8.419090115487348,3.6755946214879316
再次,4.045455320870407e-05,5.523479544984419,4.581763225731572
期待,4.0357072357598754e-05,6.780162848411185,4.003776182691455
来越,4.016211065538813e-05,5.009241627039474,0.08513265402152599
胜率,4.016211065538813e-05,6.709525357555942,4.149314274664677
真正,4.0064629804282824e-05,5.712515593819986,2.6658108777512504
关键,3.996714895317751e-05,6.744401132938043,3.505448525081101
消息,3.996714895317751e-05,7.491326508646537,3.5231445608731566
积分,3.98696681020722e-05,6.688466860156304,4.105133489023325
双方,3.98696681020722e-05,5.789060409738928,4.048621979590573
我的世界,3.98696681020722e-05,5.96867521021307,2.6318593458319715
画面,3.977218725096689e-05,6.0385003771912,3.8171205190210618
深渊,3.967470639986158e-05,8.801997052419086,4.235361690659977
留言,3.967470639986158e-05,7.932903122242841,2.7297305242898755
越来越,3.967470639986158e-05,8.546118634605234,3.2622859858286826
如此,3.9577225548756264e-05,5.406625668164755,4.22499727503474
伙伴们,3.9577225548756264e-05,5.999214733669505,0.2544687933207766
找到,3.938226384654564e-05,5.3290825828129575,4.147112403354434
测试,3.938226384654564e-05,8.158689307836514,4.349540537566143
保护,3.9284782995440334e-05,7.398500027711211,4.2139526788686155
削弱,3.9284782995440334e-05,8.87494051314111,3.8850915035342397
款皮肤,3.9284782995440334e-05,6.135158910124075,1.3722492236544501
春季,3.918730214433502e-05,7.570059394255763,0.5789436223319777
剧情,3.908982129322971e-05,7.089068217241009,4.027492859249356
地求生》,3.89923404421244e-05,5.743247360358383,0.15029480460544622
自身,3.889485959101909e-05,5.0382042614036004,4.057787763921322
??,3.869989788880847e-05,6.678652866571406,2.435884684511304
过程,3.869989788880847e-05,5.392210546920308,2.5523840114119327
OMG,3.869989788880847e-05,6.430958110449045,4.191257649741449
物品,3.8504936186597845e-05,6.063285719412537,4.0529272918218595
网络,3.840745533549254e-05,7.8366790893919305,3.5904490111080567
哈哈哈,3.840745533549254e-05,8.1356006797095,2.4127475420609583
大部分,3.840745533549254e-05,5.470551002052778,3.762917678138667
诸葛,3.830997448438722e-05,9.875193329386567,0.6483144937255154
网易,3.801753193107129e-05,6.293010412276959,4.293064374666361
下载,3.801753193107129e-05,5.959371622551635,4.293510863563943
小伙伴们,3.792005107996598e-05,6.0310945924455694,3.391981072559918
位移,3.782257022886067e-05,6.08541303795116,3.196325118717807
左右,3.762760852665005e-05,8.77710905218052,4.008796870415454
冷却,3.733516597333411e-05,7.810351449052444,2.3976964818304367
SKT,3.733516597333411e-05,6.836710165236408,4.403181614476195
快速,3.72376851222288e-05,5.99498810931007,4.2444895519794015
终于,3.704272342001818e-05,5.820645316966679,4.53160159492518
BU,3.704272342001818e-05,5.517282153065724,1.0020337802291976
本身,3.684776171780756e-05,5.09577104914151,3.699207070091437
很多玩家,3.675028086670225e-05,5.0906292625320155,3.652307304658574
钻石,3.6652800015596935e-05,8.45934942597032,4.180054274453273
到底,3.6652800015596935e-05,5.7520071090925144,3.326860880430097
失败,3.655531916449163e-05,7.600808200001634,3.9174840530932897
吕布,3.645783831338631e-05,8.707150184542613,4.253838140344857
迷你,3.6360357462281005e-05,5.4494738495580775,2.2310011723539267
爆炸,3.616539576007038e-05,7.741043118412404,4.0877624741949665
悟空,3.606791490896507e-05,8.321559369501335,1.7047946476647833
===,3.577547235564914e-05,5.627425087226429,0.2962246279209365
基本上,3.577547235564914e-05,5.399402180841666,3.6080165953194006
套路,3.567799150454382e-05,6.124087263864603,3.470744050443074
信息,3.567799150454382e-05,6.965228343670885,3.994644063532292
释放,3.54830298023332e-05,7.880996329143411,4.140041030175067
春季赛,3.54830298023332e-05,6.943562960822922,2.1697599762333777
轻松,3.538554895122789e-05,8.948707792914243,3.6754791049339226
简直,3.538554895122789e-05,6.384195032607161,2.871749708961401
体验服,3.538554895122789e-05,6.919753545176683,3.329150890321438
装扮,3.519058724901727e-05,7.136088798387648,3.4603985382351983
市场,3.509310639791196e-05,6.6071891730768435,3.9522584440621977
联赛,3.509310639791196e-05,5.148244327137439,2.8272951057196023
死亡,3.509310639791196e-05,7.641584470527097,4.118856747052455
